Word,Valence,Arousal,Dominance,subject_centric
stance,0.604,0.333,0.609,0
stand,0.6,0.324,0.509,1
standard,0.673,0.143,0.605,0
standardize,0.684,0.353,0.729,0
standardized,0.61,0.324,0.607,0
standby,0.26,0.224,0.386,0
standing,0.604,0.317,0.425,0
standoff,0.333,0.84,0.558,0
standpoint,0.585,0.388,0.652,0
standstill,0.441,0.203,0.5,0
standup,0.633,0.583,0.55,0
stanza,0.612,0.343,0.297,0
staph,0.375,0.48,0.412,0
staple,0.542,0.306,0.438,0
stapler,0.37,0.264,0.394,0
star,0.833,0.418,0.56,0
star fruit,0.701,0.433,0.427,0
starboard,0.531,0.388,0.558,0
starch,0.507,0.354,0.312,0
stardom,0.844,0.786,0.689,0
stardust,0.843,0.41,0.549,0
stare,0.541,0.43,0.538,0
starfish,0.68,0.32,0.421,0
stargazing,0.802,0.461,0.709,0
staring,0.542,0.306,0.423,0
stark,0.33,0.63,0.577,0
starlet,0.806,0.471,0.587,0
starlight,0.908,0.368,0.611,0
starling,0.5,0.49,0.514,0
starry,0.438,0.643,0.434,0
stars,0.796,0.521,0.484,0
starship,0.74,0.719,0.704,0
start,0.684,0.43,0.589,0
starter,0.667,0.461,0.827,0
startle,0.276,0.817,0.417,1
startled,0.333,0.865,0.526,1
startling,0.75,0.768,0.83,1
starvation,0.24,0.592,0.284,0
starve,0.073,0.729,0.402,0
starved,0.097,0.689,0.219,0
starving,0.163,0.67,0.336,0
stash,0.344,0.63,0.361,0
stat,0.479,0.46,0.395,1
state,0.562,0.32,0.604,1
stately,0.83,0.728,0.915,0
statement,0.688,0.608,0.825,0
stateroom,0.653,0.38,0.441,0
stateside,0.643,0.48,0.708,0
statesman,0.51,0.49,0.736,0
static,0.297,0.25,0.366,1
staticky,0.357,0.278,0.358,0
statics,0.542,0.29,0.527,0
station,0.688,0.367,0.519,1
stationary,0.408,0.24,0.484,0
stationery,0.57,0.12,0.455,0
statistic,0.508,0.42,0.609,0
statistical,0.714,0.353,0.627,0
statistician,0.571,0.36,0.703,0
stator,0.281,0.453,0.557,0
statuary,0.561,0.281,0.5,0
statue,0.542,0.153,0.57,0
statuette,0.677,0.433,0.518,0
stature,0.47,0.353,0.664,0
status,0.658,0.377,0.588,0
statute,0.592,0.33,0.673,0
statutory,0.51,0.376,0.539,0
staunch,0.48,0.363,0.833,0
stave,0.417,0.333,0.424,0
stay,0.604,0.275,0.516,0
stayaway,0.369,0.284,0.526,0
stayed,0.497,0.27,0.395,0
stays,0.633,0.363,0.564,0
stead,0.551,0.214,0.51,0
steadfast,0.771,0.433,0.8,0
steady,0.68,0.186,0.763,0
steak,0.625,0.359,0.315,0
steakhouse,0.802,0.379,0.547,0
steal,0.021,0.856,0.528,0
stealing,0.086,0.913,0.455,0
stealth,0.52,0.27,0.452,0
stealthily,0.763,0.294,0.458,0
stealthy,0.38,0.363,0.534,0
steam,0.469,0.413,0.421,0
steamboat,0.708,0.5,0.633,0
steamer,0.51,0.442,0.528,0
steaming,0.592,0.553,0.402,0
steamroller,0.396,0.567,0.667,0
steamship,0.469,0.49,0.569,0
steamy,0.479,0.538,0.445,0
steel,0.521,0.42,0.714,0
steep,0.312,0.612,0.321,0
steeple,0.625,0.519,0.5,0
steer,0.469,0.49,0.527,0
steering,0.58,0.431,0.66,0
stellar,0.796,0.58,0.769,0
stem,0.615,0.191,0.336,0
stench,0.104,0.57,0.298,0
stencil,0.5,0.327,0.421,0
stenographer,0.51,0.408,0.589,0
step,0.531,0.321,0.347,0
stepdaughter,0.51,0.51,0.432,0
stepfather,0.396,0.491,0.611,0
stepmother,0.427,0.53,0.484,0
steppe,0.427,0.321,0.379,0
steps,0.511,0.349,0.373,0
stepson,0.614,0.406,0.48,0
stereo,0.617,0.519,0.5,0
stereoscopic,0.363,0.417,0.574,0
stereotype,0.151,0.422,0.612,0
stereotyped,0.375,0.51,0.436,0
sterile,0.302,0.471,0.291,0
sterility,0.201,0.519,0.414,0
sterilize,0.406,0.51,0.52,0
sterling,0.529,0.481,0.615,0
stern,0.552,0.394,0.415,0
sternum,0.52,0.422,0.436,0
steroid,0.36,0.706,0.681,0
stethoscope,0.427,0.377,0.49,0
stew,0.667,0.373,0.25,1
steward,0.633,0.238,0.55,0
stewardess,0.625,0.491,0.491,0
stewardship,0.551,0.44,0.617,0
stfu,0.292,0.5,0.39,0
stick,0.396,0.364,0.382,0
sticker,0.583,0.306,0.346,0
sticking,0.486,0.425,0.356,0
stickler,0.385,0.471,0.417,0
stickup,0.453,0.537,0.434,0
sticky,0.385,0.569,0.292,0
stiff,0.158,0.459,0.569,0
stiffen,0.36,0.582,0.719,0
stiffness,0.323,0.5,0.657,0
stifle,0.24,0.764,0.427,0
stifled,0.229,0.731,0.193,0
stifling,0.163,0.858,0.608,0
stigma,0.327,0.5,0.47,0
stile,0.75,0.359,0.691,0
stiletto,0.396,0.43,0.427,0
stillbirth,0.092,0.809,0.291,0
stillborn,0.271,0.519,0.337,0
stillness,0.729,0.125,0.339,0
stillwaiting,0.344,0.393,0.42,0
stilts,0.439,0.577,0.3,0
stimulant,0.441,0.794,0.745,0
stimulate,0.792,0.798,0.754,1
stimulating,0.74,0.804,0.809,1
stimulation,0.708,0.821,0.702,0
stimulus,0.771,0.779,0.75,0
sting,0.163,0.651,0.373,1
stinger,0.279,0.625,0.508,0
stinging,0.26,0.73,0.459,1
stingy,0.094,0.548,0.283,0
stink,0.042,0.481,0.18,0
stinker,0.163,0.567,0.275,0
stinking,0.041,0.657,0.264,0
stinky,0.092,0.558,0.176,0
stint,0.49,0.326,0.342,0
stipend,0.604,0.546,0.614,0
stipulate,0.57,0.546,0.623,0
stipulation,0.469,0.622,0.654,0
stir,0.448,0.773,0.453,1
stirring,0.582,0.702,0.558,1
stitch,0.306,0.538,0.357,0
stitching,0.51,0.382,0.345,0
stock,0.594,0.418,0.407,0
stockade,0.375,0.402,0.5,0
stockbroker,0.417,0.676,0.802,0
stockholder,0.573,0.625,0.716,0
stocking,0.594,0.324,0.688,0
stockings,0.458,0.365,0.382,0
stockpile,0.542,0.315,0.425,0
stockroom,0.562,0.312,0.406,0
stocks,0.573,0.598,0.586,0
stoic,0.427,0.473,0.602,0
stole,0.135,0.76,0.384,0
stolen,0.156,0.646,0.308,0
stomach,0.367,0.402,0.438,0
stomachache,0.03,0.745,0.316,0
stomp,0.365,0.565,0.438,0
stomped,0.229,0.684,0.406,0
stone,0.216,0.183,0.561,0
stoned,0.177,0.796,0.375,0
stonewall,0.337,0.457,0.655,0
stoneware,0.458,0.3,0.443,0
stony,0.356,0.494,0.525,0
stooge,0.438,0.406,0.163,0
stool,0.448,0.269,0.302,0
stools,0.459,0.382,0.327,0
stoop,0.49,0.43,0.284,0
stoopid,0.28,0.431,0.382,0
stop,0.28,0.51,0.49,0
stopover,0.531,0.327,0.575,0
stoppage,0.224,0.491,0.445,0
stopper,0.365,0.336,0.39,0
stopping,0.388,0.382,0.473,1
stopwatch,0.469,0.521,0.482,0
storage,0.698,0.406,0.564,0
store,0.646,0.538,0.407,0
storefront,0.58,0.217,0.457,0
storehouse,0.57,0.25,0.491,0
storeroom,0.56,0.217,0.588,0
storing,0.63,0.378,0.548,0
storm,0.188,0.94,0.543,0
storming,0.265,0.91,0.669,0
stormy,0.146,0.87,0.562,0
story,0.653,0.406,0.704,0
storybook,0.854,0.306,0.383,0
storyteller,0.73,0.357,0.462,0
storytelling,0.643,0.375,0.472,0
stound,0.49,0.473,0.446,1
stout,0.656,0.657,0.817,0
stove,0.466,0.391,0.405,0
stow,0.615,0.365,0.523,0
stowaway,0.224,0.481,0.357,0
straddle,0.306,0.55,0.444,0
straighten,0.677,0.5,0.685,0
straightforward,0.78,0.15,0.38,0
straightway,0.667,0.444,0.565,0
strain,0.19,0.75,0.38,1
strained,0.122,0.656,0.58,0
strait,0.438,0.433,0.412,0
straitjacket,0.224,0.719,0.579,0
straits,0.408,0.269,0.41,0
strand,0.396,0.406,0.538,0
stranded,0.292,0.459,0.219,0
strange,0.314,0.663,0.395,0
stranger,0.33,0.449,0.302,0
strangle,0.094,0.927,0.527,0
strangulation,0.04,0.886,0.542,0
strap,0.38,0.417,0.382,0
strapless,0.314,0.462,0.273,0
strapping,0.552,0.413,0.454,0
strata,0.5,0.457,0.411,0
strategic,0.786,0.708,0.861,0
strategist,0.571,0.594,0.81,0
strategy,0.704,0.667,0.858,0
stratification,0.531,0.49,0.651,0
stratosphere,0.604,0.583,0.636,0
stratum,0.365,0.307,0.51,0
stratus,0.448,0.52,0.509,0
straw,0.48,0.29,0.163,0
strawberry,0.833,0.27,0.336,0
stray,0.133,0.76,0.281,0
streak,0.44,0.608,0.511,0
streaked,0.458,0.426,0.393,0
stream,0.449,0.537,0.559,0
streamer,0.615,0.53,0.429,0
streaming,0.592,0.481,0.582,0
streamline,0.656,0.573,0.618,0
street,0.594,0.324,0.398,0
streetcar,0.39,0.569,0.566,0
streetlight,0.673,0.268,0.39,0
strength,0.802,0.682,0.858,0
strengthen,0.802,0.796,0.971,0
strengthening,0.913,0.627,0.945,0
strenuous,0.104,0.66,0.481,0
strep,0.365,0.594,0.353,0
stress,0.173,0.843,0.317,1
stressed,0.167,0.74,0.502,1
stresses,0.115,0.817,0.396,0
stressfree,0.833,0.08,0.528,0
stressful,0.153,0.873,0.389,1
stressin,0.146,0.81,0.367,1
stressing,0.163,0.866,0.462,1
stressrelief,0.627,0.417,0.475,0
stretch,0.604,0.578,0.5,0
stretcher,0.438,0.196,0.295,0
stricken,0.163,0.72,0.368,1
strict,0.5,0.646,0.878,0
stride,0.49,0.67,0.434,0
strife,0.344,0.898,0.63,0
strike,0.271,0.811,0.571,1
strikeout,0.316,0.52,0.371,0
striker,0.5,0.589,0.696,0
striking,0.357,0.827,0.657,1
strikingly,0.69,0.684,0.811,0
string,0.385,0.398,0.445,0
strings,0.457,0.292,0.355,0
stringy,0.43,0.51,0.527,0
strip,0.427,0.5,0.436,0
stripe,0.629,0.302,0.361,0
striped,0.344,0.373,0.385,0
stripped,0.255,0.615,0.278,0
stripper,0.625,0.848,0.453,0
striptease,0.607,0.918,0.608,0
strive,0.582,0.837,0.769,0
strobe,0.49,0.633,0.537,0
stroke,0.562,0.44,0.57,0
stroll,0.745,0.415,0.444,0
stroller,0.786,0.398,0.314,0
strolling,0.755,0.515,0.34,0
strong,0.912,0.745,0.895,0
stronghold,0.708,0.636,0.954,0
strongly,0.63,0.817,0.885,0
structural,0.582,0.425,0.69,0
structure,0.562,0.356,0.712,0
strudel,0.627,0.417,0.397,0
struggle,0.365,0.82,0.741,0
strut,0.58,0.48,0.464,0
stub,0.396,0.32,0.367,1
stubbed,0.323,0.642,0.241,0
stubble,0.333,0.442,0.264,0
stubborn,0.157,0.702,0.575,0
stubbornness,0.156,0.673,0.508,0
stubby,0.417,0.37,0.393,0
stucco,0.439,0.292,0.279,0
stuck,0.153,0.644,0.285,0
stuckup,0.281,0.48,0.363,0
stud,0.564,0.531,0.509,0
studded,0.396,0.412,0.425,0
student,0.634,0.318,0.537,0
studied,0.786,0.306,0.806,0
studio,0.677,0.265,0.62,0
study,0.653,0.361,0.768,0
stuff,0.622,0.367,0.263,0
stuffed animal,0.684,0.255,0.306,0
stuffing,0.417,0.324,0.304,0
stuffy,0.323,0.615,0.406,0
stumble,0.153,0.716,0.259,0
stump,0.449,0.51,0.34,0
stumped,0.344,0.604,0.392,0
stun,0.333,0.71,0.451,1
stunned,0.306,0.663,0.356,1
stunner,0.418,0.78,0.492,0
stunning,0.888,0.673,0.858,0
stunt,0.387,0.555,0.526,0
stunted,0.194,0.472,0.275,0
stuntman,0.49,0.482,0.5,0
stupefaction,0.294,0.704,0.48,1
stupefy,0.2,0.74,0.412,1
stupendous,0.823,0.69,0.798,0
stupid,0.133,0.51,0.2,0
stupidity,0.06,0.418,0.151,0
stupidpeople,0.073,0.675,0.196,0
stupidrain,0.26,0.52,0.317,0
stupor,0.323,0.59,0.33,0
sturdy,0.58,0.642,0.824,0
sturgeon,0.417,0.473,0.465,0
stutter,0.25,0.469,0.258,0
sty,0.296,0.5,0.225,1
style,0.745,0.472,0.586,1
styling,0.823,0.378,0.652,0
stylish,0.885,0.49,0.689,0
stylist,0.76,0.445,0.5,0
suave,0.724,0.265,0.269,0
sub,0.51,0.37,0.312,0
subatomic,0.385,0.538,0.491,0
subcommittee,0.396,0.467,0.6,0
subconscious,0.531,0.375,0.415,0
subcutaneous,0.396,0.444,0.376,0
subdivide,0.538,0.433,0.348,0
subdivision,0.592,0.455,0.43,0
subduction,0.35,0.569,0.445,0
subdue,0.275,0.64,0.784,0
subdued,0.236,0.463,0.223,0
subdural,0.381,0.491,0.425,0
subito,0.372,0.627,0.577,0
subject,0.602,0.344,0.558,0
subjected,0.286,0.52,0.221,0
subjection,0.354,0.408,0.539,0
subjective,0.51,0.35,0.432,0
subjugation,0.28,0.61,0.377,0
sublet,0.469,0.551,0.545,0
sublevel,0.365,0.298,0.333,0
sublimation,0.51,0.39,0.538,0
sublime,0.784,0.333,0.585,0
subliminal,0.41,0.528,0.464,0
submarine,0.572,0.481,0.549,0
submerge,0.517,0.643,0.456,0
submerged,0.337,0.528,0.357,0
submersible,0.406,0.459,0.54,0
submission,0.531,0.58,0.633,0
submissive,0.48,0.217,0.173,0
submit,0.635,0.448,0.5,0
submitting,0.667,0.61,0.611,0
subordinate,0.276,0.392,0.121,0
subordination,0.27,0.527,0.343,0
subplot,0.469,0.413,0.446,0
subpoena,0.281,0.634,0.555,0
subscribe,0.66,0.344,0.591,0
subscriber,0.562,0.398,0.57,0
subscription,0.583,0.333,0.651,0
subsequence,0.438,0.51,0.413,0
subsequent,0.449,0.385,0.4,0
subsequently,0.38,0.337,0.336,0
subservient,0.255,0.402,0.339,0
subset,0.429,0.358,0.404,0
subside,0.375,0.308,0.209,0
subsidence,0.32,0.509,0.452,0
subsidiary,0.541,0.295,0.5,0
subsidize,0.604,0.615,0.589,0
subsidy,0.573,0.462,0.517,0
subsist,0.573,0.418,0.472,0
subsistence,0.51,0.404,0.491,0
subsoil,0.429,0.24,0.382,0
subspace,0.47,0.453,0.475,0
substance,0.615,0.422,0.528,0
substandard,0.235,0.333,0.15,0
substantial,0.59,0.49,0.69,0
substantially,0.646,0.471,0.684,0
substantiate,0.531,0.549,0.636,0
substantive,0.5,0.35,0.455,0
substation,0.469,0.461,0.491,0
substitute,0.427,0.406,0.398,0
substituted,0.271,0.545,0.394,0
substitution,0.406,0.48,0.353,0
substructure,0.441,0.358,0.587,0
subterranean,0.469,0.306,0.432,0
subtext,0.635,0.276,0.412,0
subtitle,0.445,0.202,0.347,0
subtle,0.708,0.167,0.228,0
subtlety,0.615,0.176,0.363,0
subtract,0.208,0.33,0.283,0
subtraction,0.163,0.382,0.349,0
subtype,0.427,0.296,0.42,0
suburb,0.354,0.566,0.441,0
suburban,0.439,0.45,0.453,0
suburbia,0.438,0.49,0.421,0
suburbs,0.51,0.571,0.286,0
subversion,0.347,0.608,0.415,0
subversive,0.198,0.765,0.5,0
subvert,0.357,0.557,0.536,0
subway,0.418,0.3,0.464,0
succeed,0.926,0.755,0.926,0
succeeding,0.867,0.755,0.849,0
success,0.959,0.88,0.981,0
successful,0.949,0.724,0.938,0
succession,0.698,0.481,0.587,0
successive,0.635,0.471,0.518,0
successor,0.729,0.531,0.648,0
succinct,0.51,0.413,0.566,0
succubus,0.417,0.647,0.509,0
succulent,0.823,0.538,0.556,0
succumb,0.202,0.787,0.292,0
suck,0.344,0.706,0.377,0
sucker,0.265,0.393,0.204,0
sucking,0.227,0.528,0.377,0
suckling,0.596,0.558,0.518,0
sucks,0.115,0.683,0.302,0
suction,0.46,0.593,0.526,0
sudden,0.449,0.66,0.435,0
suddenly,0.67,0.51,0.456,0
suds,0.458,0.365,0.255,0
sue,0.219,0.731,0.679,0
suede,0.542,0.259,0.259,0
suffer,0.082,0.91,0.259,0
sufferer,0.156,0.69,0.278,0
suffering,0.02,0.719,0.235,0
suffice,0.643,0.326,0.504,0
sufficiency,0.594,0.438,0.576,0
sufficient,0.833,0.33,0.588,0
sufficiently,0.776,0.367,0.714,0
suffix,0.43,0.42,0.364,0
suffocate,0.219,0.764,0.44,0
suffocating,0.133,0.774,0.429,0
suffocation,0.02,0.83,0.462,0
sugar,0.896,0.382,0.402,0
suggest,0.573,0.471,0.517,0
suggestion,0.646,0.365,0.558,0
suggestive,0.552,0.5,0.555,0
suicidal,0.021,0.867,0.382,0
suicide,0.03,0.873,0.429,0
suicidebombing,0.031,0.957,0.627,0
suit,0.776,0.282,0.482,0
suitable,0.792,0.298,0.722,0
suitcase,0.562,0.212,0.318,0
suite,0.79,0.42,0.4,0
suitor,0.708,0.639,0.546,0
sulfate,0.427,0.352,0.429,0
sulfur,0.173,0.53,0.364,0
sulk,0.25,0.58,0.406,0
sullen,0.25,0.407,0.263,0
sully,0.378,0.55,0.37,0
sulphur,0.26,0.45,0.233,0
sultan,0.529,0.423,0.821,0
sultry,0.735,0.696,0.627,0
sum,0.792,0.34,0.42,0
summarily,0.469,0.431,0.543,0
summarize,0.59,0.323,0.471,0
summary,0.729,0.26,0.427,0
summation,0.766,0.337,0.594,0
summer,0.812,0.373,0.55,0
summerhouse,0.796,0.308,0.443,0
summertime,0.837,0.5,0.455,0
summit,0.625,0.618,0.764,0
summon,0.521,0.56,0.664,0
summons,0.552,0.604,0.598,0
sumo,0.48,0.394,0.564,0
sump,0.365,0.451,0.34,0
sumptuous,0.698,0.55,0.555,0
sun,0.877,0.4,0.681,1
sunbeam,0.729,0.44,0.505,0
sunburn,0.061,0.755,0.447,1
sundae,0.743,0.414,0.404,0
sunday,0.776,0.196,0.394,0
sundial,0.643,0.225,0.406,0
sundown,0.812,0.276,0.445,0
sundry,0.543,0.369,0.407,0
sunflower,0.878,0.231,0.27,0
sunglass,0.684,0.264,0.324,0
sunglasses,0.844,0.443,0.364,0
sunk,0.146,0.531,0.185,0
sunken,0.103,0.476,0.173,0
sunless,0.245,0.28,0.273,0
sunlight,0.906,0.407,0.639,0
sunny,0.74,0.348,0.481,0
sunrise,0.823,0.347,0.64,0
sunroof,0.681,0.325,0.425,0
sunscreen,0.656,0.387,0.462,0
sunset,0.875,0.231,0.298,0
sunshine,0.885,0.297,0.769,0
suntan,0.62,0.51,0.366,0
sunup,0.76,0.304,0.62,0
sup,0.551,0.358,0.385,0
super,0.844,0.663,0.78,0
superannuation,0.448,0.412,0.562,0
superb,0.98,0.708,0.852,0
superficial,0.357,0.407,0.309,0
superfluous,0.316,0.469,0.393,0
superhero,0.91,0.82,0.893,0
superhuman,0.81,0.745,0.895,0
superimposed,0.49,0.529,0.683,0
superintendent,0.592,0.57,0.942,0
superior,0.801,0.697,0.94,0
superiority,0.582,0.602,0.959,0
superlative,0.714,0.566,0.737,0
superman,0.945,0.794,0.929,0
supermarket,0.69,0.547,0.571,0
supermodel,0.88,0.663,0.698,0
supernatant,0.5,0.5,0.565,0
supernatural,0.622,0.824,0.733,0
supernova,0.729,0.673,0.827,0
superposition,0.48,0.57,0.806,0
superpower,0.806,0.784,0.972,0
supersede,0.479,0.51,0.518,0
superstar,0.885,0.86,0.88,0
superstition,0.177,0.64,0.418,0
superstitious,0.281,0.545,0.514,0
superstore,0.719,0.6,0.64,0
supervise,0.698,0.555,0.889,0
supervision,0.459,0.578,0.825,0
supervisor,0.615,0.479,0.933,0
supper,0.708,0.429,0.552,0
suppertime,0.792,0.388,0.461,0
supplant,0.344,0.558,0.463,0
supple,0.812,0.528,0.436,0
supplement,0.745,0.406,0.491,0
supplemental,0.604,0.404,0.555,0
supplementary,0.625,0.352,0.541,0
supplication,0.469,0.57,0.309,0
supplier,0.615,0.462,0.736,0
supplies,0.698,0.39,0.595,0
supply,0.708,0.519,0.603,0
support,0.811,0.472,0.737,0
supported,0.853,0.408,0.613,0
supporter,0.721,0.51,0.698,0
supporters,0.763,0.539,0.558,0
supporting,0.634,0.49,0.764,0
supportive,0.875,0.42,0.635,0
suppose,0.551,0.343,0.348,0
supposed,0.296,0.378,0.379,0
supposing,0.449,0.451,0.357,0
supposition,0.531,0.408,0.526,0
suppress,0.281,0.559,0.509,0
suppression,0.267,0.541,0.537,0
supremacy,0.794,0.706,0.943,0
supreme,0.812,0.7,0.974,0
supremely,0.833,0.725,0.897,0
surcharge,0.375,0.528,0.5,0
sure,0.724,0.27,0.793,1
surety,0.776,0.365,0.75,0
surf,0.847,0.65,0.5,0
surface,0.448,0.375,0.604,0
surfboard,0.729,0.73,0.387,0
surfer,0.704,0.701,0.554,0
surge,0.449,0.684,0.5,0
surgeon,0.5,0.598,0.793,0
surgery,0.286,0.769,0.6,0
surgical,0.327,0.696,0.723,0
surly,0.221,0.469,0.493,0
surmise,0.529,0.4,0.347,0
surname,0.67,0.25,0.493,0
surpassing,0.719,0.66,0.72,0
surplus,0.602,0.68,0.63,0
surprise,0.875,0.875,0.562,1
surprised,0.784,0.855,0.539,1
surprises,0.875,0.769,0.632,0
surprising,0.888,0.79,0.692,1
surprisingly,0.847,0.793,0.819,0
surreal,0.55,0.529,0.67,0
surrender,0.115,0.396,0.186,0
surrendering,0.198,0.411,0.245,0
surrogate,0.406,0.59,0.472,0
surround,0.542,0.623,0.627,0
surrounding,0.531,0.422,0.669,0
surroundings,0.6,0.346,0.492,0
surveillance,0.365,0.72,0.718,0
survey,0.58,0.357,0.379,0
surveying,0.488,0.455,0.682,0
surveyor,0.545,0.337,0.648,0
survival,0.541,0.798,0.879,0
survive,0.77,0.824,0.726,0
surviving,0.646,0.836,0.721,0
survivor,0.677,0.75,0.815,0
susceptibility,0.458,0.627,0.364,0
susceptible,0.438,0.449,0.304,0
sushi,0.698,0.343,0.394,0
suspect,0.133,0.75,0.509,0
suspected,0.173,0.755,0.452,0
suspend,0.24,0.32,0.368,0
suspended,0.224,0.402,0.368,0
suspenders,0.391,0.333,0.5,0
suspense,0.286,0.775,0.402,1
suspension,0.288,0.53,0.426,0
suspicion,0.204,0.711,0.377,0
suspicions,0.208,0.745,0.5,0
suspicious,0.153,0.745,0.431,1
sustain,0.635,0.358,0.593,0
sustained,0.649,0.34,0.58,0
sustenance,0.82,0.519,0.679,0
suture,0.24,0.51,0.51,0
suv,0.552,0.431,0.446,0
sux,0.406,0.531,0.331,0
swab,0.47,0.364,0.259,0
swag,0.656,0.676,0.654,0
swagger,0.333,0.731,0.538,0
swallow,0.466,0.608,0.436,0
swami,0.51,0.547,0.491,0
swamp,0.245,0.425,0.235,0
swamped,0.156,0.48,0.27,0
swampy,0.306,0.39,0.412,0
swan,0.781,0.225,0.357,0
swank,0.49,0.5,0.442,0
swap,0.552,0.5,0.509,0
swarm,0.302,0.735,0.458,0
swarming,0.375,0.6,0.435,0
swastika,0.316,0.472,0.491,0
swat,0.38,0.694,0.571,0
sway,0.69,0.596,0.721,0
swear,0.601,0.577,0.658,0
swearing,0.333,0.559,0.586,0
sweat,0.388,0.579,0.297,0
sweater,0.704,0.245,0.295,0
sweating,0.292,0.667,0.265,0
sweatshirt,0.51,0.368,0.353,0
sweatshop,0.385,0.797,0.602,0
sweaty,0.281,0.54,0.304,0
sweep,0.448,0.385,0.383,0
sweeper,0.47,0.549,0.414,0
sweeping,0.344,0.431,0.355,0
sweet,0.668,0.418,0.382,0
sweeten,0.908,0.455,0.423,0
sweetened,0.94,0.461,0.398,0
sweetener,0.67,0.333,0.33,0
sweetest,0.959,0.5,0.37,0
sweetheart,0.959,0.423,0.509,0
sweetie,0.99,0.549,0.56,0
sweetness,0.906,0.474,0.528,0
sweets,0.91,0.422,0.321,0
swell,0.36,0.679,0.348,0
swelling,0.323,0.608,0.25,0
sweltering,0.204,0.644,0.362,0
swerve,0.276,0.612,0.357,0
swift,0.76,0.776,0.698,0
swiftly,0.66,0.885,0.618,0
swig,0.604,0.481,0.406,0
swill,0.427,0.528,0.322,0
swim,0.688,0.461,0.529,0
swimmer,0.657,0.698,0.61,0
swimming,0.76,0.559,0.524,0
swimsuit,0.74,0.373,0.269,0
swindle,0.122,0.74,0.439,0
swindler,0.125,0.721,0.575,0
swine,0.34,0.519,0.277,0
swing,0.602,0.51,0.481,0
swinger,0.459,0.778,0.482,0
swinging,0.656,0.51,0.312,0
swipe,0.573,0.45,0.266,0
swirl,0.49,0.726,0.639,0
swish,0.562,0.51,0.474,0
switch,0.5,0.538,0.509,0
switchblade,0.357,0.596,0.528,0
switchboard,0.571,0.519,0.558,0
swivel,0.562,0.48,0.5,0
swollen,0.236,0.51,0.277,0
swoon,0.292,0.51,0.16,0
swoop,0.479,0.618,0.446,0
sword,0.438,0.653,0.713,0
swordfish,0.564,0.52,0.442,0
swordplay,0.616,0.75,0.528,0
swordsman,0.395,0.857,0.696,0
sycamore,0.5,0.401,0.527,0
syllable,0.448,0.25,0.417,0
syllabus,0.736,0.37,0.643,0
symbiotic,0.832,0.425,0.406,0
symbol,0.643,0.388,0.527,0
symbolic,0.67,0.385,0.574,0
symbolically,0.582,0.385,0.648,0
symbolism,0.688,0.347,0.64,0
symbolize,0.633,0.327,0.673,0
symmetric,0.745,0.212,0.588,0
symmetrical,0.542,0.263,0.569,0
symmetry,0.604,0.274,0.5,0
sympathetic,0.796,0.434,0.609,1
sympathize,0.77,0.627,0.644,1
sympathy,0.827,0.497,0.634,1
symphonic,0.775,0.545,0.566,0
symphony,0.765,0.49,0.6,0
symposium,0.573,0.394,0.644,0
symptom,0.38,0.529,0.434,0
symptomatic,0.367,0.434,0.491,0
synagogue,0.531,0.3,0.544,0
synapse,0.66,0.471,0.491,0
synaptic,0.573,0.553,0.622,0
sync,0.802,0.44,0.67,0
synchronize,0.781,0.361,0.654,0
synchronous,0.6,0.538,0.545,0
syncope,0.245,0.538,0.398,0
syndicate,0.439,0.491,0.673,0
syndrome,0.229,0.51,0.246,0
synergistic,0.571,0.55,0.547,0
synergy,0.667,0.51,0.72,0
synod,0.469,0.377,0.574,0
synonym,0.615,0.21,0.433,0
synonymous,0.48,0.323,0.4,0
synopsis,0.541,0.39,0.482,0
synoptic,0.561,0.51,0.596,0
syntax,0.531,0.346,0.559,0
synthesis,0.604,0.315,0.377,0
synthesizer,0.5,0.41,0.592,0
synthetic,0.396,0.35,0.519,0
syphilis,0.071,0.606,0.245,0
syringe,0.25,0.68,0.33,0
syrup,0.62,0.223,0.318,0
system,0.615,0.346,0.764,0
systematic,0.617,0.444,0.594,0
systematically,0.69,0.39,0.651,0
t-shirt,0.815,0.286,0.284,0
tab,0.594,0.208,0.308,0
tabasco,0.375,0.546,0.404,0
tabby,0.51,0.426,0.387,0
tabernacle,0.408,0.48,0.605,0
table,0.551,0.17,0.284,0
tableau,0.531,0.302,0.321,0
tablecloth,0.48,0.165,0.215,0
tablespoon,0.49,0.353,0.245,0
tablet,0.562,0.33,0.438,0
tableware,0.677,0.25,0.276,0
tabloid,0.438,0.365,0.444,0
taboo,0.198,0.794,0.482,0
tabular,0.438,0.33,0.462,0
tabulate,0.48,0.403,0.598,0
tabulation,0.396,0.346,0.526,0
tachometer,0.398,0.394,0.518,0
tacit,0.459,0.34,0.473,0
tack,0.365,0.431,0.431,0
tackle,0.365,0.686,0.569,0
tackled,0.438,0.612,0.569,0
tackling,0.48,0.694,0.613,0
tacky,0.245,0.49,0.373,0
taco,0.561,0.353,0.277,0
tact,0.55,0.417,0.417,0
tactful,0.704,0.292,0.537,0
tactic,0.531,0.434,0.798,0
tactical,0.594,0.481,0.684,0
tactics,0.583,0.676,0.774,0
tactile,0.573,0.41,0.491,0
tad,0.459,0.24,0.25,0
tadpole,0.35,0.434,0.218,0
taffeta,0.604,0.279,0.405,0
taffy,0.448,0.431,0.204,0
tag,0.612,0.353,0.375,1
tail,0.48,0.272,0.293,0
